,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
227,1504950,Nova Esperança do Piriá,15,PA,463.9078947368421,474.7654377880184,465.12764976958533,473.8057894736842,449.12442396313367
228,1504976,Nova Ipixuna,15,PA,485.6135593220339,494.0823045267491,478.7913580246913,489.4936440677966,481.3991769547325
229,1505007,Nova Timboteua,15,PA,488.86250000000035,485.88866396761114,478.8578947368422,477.49083333333334,557.085020242915
230,1505031,Novo Progresso,15,PA,496.85591054313124,507.88251533742346,483.9352760736197,492.7297124600636,492.63803680981596
231,1505064,Novo Repartimento,15,PA,480.9607918263087,480.5296743063933,467.50048250904706,470.05632183908074,450.0120627261761
232,1505106,Óbidos,15,PA,475.3606858054221,485.8590875093492,471.9389678384433,463.4094896331747,467.584143605086
233,1505205,Oeiras do Pará,15,PA,475.23125827814573,476.0686945500632,468.18301647655255,463.16715231788066,469.404309252218
234,1505304,Oriximiná,15,PA,491.16639004149414,490.66973428386217,481.03130265716055,479.1139695712308,496.5651328580687
235,1505403,Ourém,15,PA,479.0117760617761,483.62632541133473,473.18299817184635,472.0822393822391,487.6782449725777
236,1505437,Ourilândia do Norte,15,PA,498.1585106382985,497.07499999999976,488.5763779527557,494.5553191489366,514.3700787401575
237,1505486,Pacajá,15,PA,481.3865591397848,481.17599009901,460.94554455445524,471.47338709677405,441.63366336633663
238,1505494,Palestina do Pará,15,PA,475.4415094339621,468.0953703703704,464.76944444444416,453.30943396226417,414.25925925925924
239,1505502,Paragominas,15,PA,496.22257336343165,499.7034036144575,492.6656927710845,490.3836504353437,510.5903614457831
240,1505536,Parauapebas,15,PA,495.1279553130672,500.9501835535978,494.11327704356256,491.7444011431532,491.3631913852178
241,1505551,Pau D'Arco,15,PA,476.94409448818897,474.9766917293233,469.3293233082707,463.07480314960634,447.0676691729323
242,1505601,Peixe-Boi,15,PA,488.95465838509335,487.84294117647033,475.78470588235297,471.32049689441,470.8235294117647
243,1505635,Piçarra,15,PA,457.20656934306567,455.4282758620689,443.4124137931035,454.63795620437963,411.58620689655174
244,1505650,Placas,15,PA,480.7927710843371,475.06111111111113,458.0005555555558,462.90180722891574,440.6666666666667
245,1505700,Ponta de Pedras,15,PA,485.24130879345665,490.80951456310686,477.5398058252426,469.1229038854803,481.4757281553398
246,1505809,Portel,15,PA,477.9477362204726,482.46849816849846,471.98644688644714,466.4074803149608,481.3919413919414
247,1505908,Porto de Moz,15,PA,467.3599999999997,463.708278145695,454.4960264900663,456.58192307692343,410.5298013245033
248,1506005,Prainha,15,PA,473.24678362573115,474.57101063829765,450.98670212765956,453.54239766081844,424.36170212765956
249,1506104,Primavera,15,PA,483.55754716981147,495.1174107142857,484.6629464285716,470.6622641509435,493.75
250,1506112,Quatipuru,15,PA,480.2427536231884,484.937323943662,470.9838028169013,464.5652173913044,507.32394366197184
251,1506138,Redenção,15,PA,486.3621125611749,485.5693932411676,478.815322580646,472.37092169657353,473.963133640553
252,1506161,Rio Maria,15,PA,478.70299003322253,484.46222222222207,474.0971428571431,476.786710963455,461.015873015873
253,1506187,Rondon do Pará,15,PA,485.09363636363685,489.2352657004827,481.1885990338164,481.4498989898986,494.1835748792271
254,1506195,Rurópolis,15,PA,475.50601265822775,486.9830357142855,471.414285714286,468.86487341772147,458.75
255,1506203,Salinópolis,15,PA,486.21141396933564,493.65016155088836,483.8781906300483,471.615928449745,477.38287560581585
256,1506302,Salvaterra,15,PA,483.37656050955405,482.4796163069543,470.3453237410069,460.7450955414016,452.3021582733813
257,1506351,Santa Bárbara do Pará,15,PA,480.2434077079105,489.6090395480226,481.6508474576267,473.91866125760646,475.2165725047081
258,1506401,Santa Cruz do Arari,15,PA,463.13809523809533,444.7323529411765,428.85735294117643,460.23968253968235,390.29411764705884
259,1506500,Santa Izabel do Pará,15,PA,498.86144366197226,506.5085858585859,492.482996632997,482.7709507042246,528.0583613916947
260,1506559,Santa Luzia do Pará,15,PA,485.2371999999999,484.10692307692307,472.009423076923,474.69380000000046,487.7307692307692
261,1506583,Santa Maria das Barreiras,15,PA,460.24561403508767,468.79736842105245,451.1543859649123,453.66491228070174,421.4035087719298
262,1506609,Santa Maria do Pará,15,PA,493.67336343115136,503.2752735229758,489.97483588621463,483.4532731376974,540.1312910284464
263,1506708,Santana do Araguaia,15,PA,473.7455026455028,478.4775061124694,469.1322738386307,465.3555555555556,436.2836185819071
264,1506807,Santarém,15,PA,495.5759840484479,503.1189309267634,490.6438875390456,488.65168746769166,524.4720583130858
265,1506906,Santarém Novo,15,PA,484.6666666666665,491.8552631578948,476.24894736842094,472.87344632768355,474.8421052631579
266,1507003,Santo Antônio do Tauá,15,PA,484.7988909426986,490.86114982578397,477.74285714285736,466.79963031423335,485.74912891986065
267,1507102,São Caetano de Odivelas,15,PA,473.8545714285718,472.7032432432434,470.441891891892,462.1500000000001,456.0
268,1507151,São Domingos do Araguaia,15,PA,480.8444168734494,481.98917647058835,473.46564705882327,463.7131513647642,464.84705882352944
269,1507201,São Domingos do Capim,15,PA,481.6400809716597,478.2684719535785,469.3588007736945,461.026315789474,451.1025145067698
270,1507300,São Félix do Xingu,15,PA,484.97842741935483,487.3998171846428,472.8106032906763,476.9165322580648,476.89213893967093
271,1507409,São Francisco do Pará,15,PA,498.0731629392974,496.86227544910224,488.5002994011978,482.0856230031951,534.311377245509
272,1507458,São Geraldo do Araguaia,15,PA,477.3217294900223,471.31652892562016,461.8704545454547,464.9037694013305,432.56198347107437
273,1507466,São João da Ponta,15,PA,477.07857142857165,479.98461538461544,470.7576923076923,463.57285714285706,448.71794871794873
274,1507474,São João de Pirabas,15,PA,475.10022624434407,484.5477419354839,473.1802150537635,464.1683257918554,468.9462365591398
275,1507508,São João do Araguaia,15,PA,469.8867768595042,474.50624999999997,462.11953125000014,455.2603305785122,428.28125
276,1507607,São Miguel do Guamá,15,PA,486.96113387978164,487.7035256410257,477.3006410256414,471.8071038251361,482.0128205128205
277,1507706,São Sebastião da Boa Vista,15,PA,472.84982142857126,478.3332220367275,471.76243739565973,464.6996428571428,473.02170283806345
278,1507755,Sapucaia,15,PA,483.822891566265,473.8130952380952,461.8726190476191,462.8915662650604,424.04761904761904
279,1507805,Senador José Porfírio,15,PA,464.0700787401575,475.87142857142834,467.5900000000002,464.75669291338573,485.14285714285717
280,1507904,Soure,15,PA,479.560338983051,477.77355718782695,472.4581322140603,462.84033898305125,488.83525708289613
281,1507953,Tailândia,15,PA,488.8145762711864,489.8957713390756,482.3272513703991,476.88779661016935,492.9992169146437
282,1507961,Terra Alta,15,PA,480.07236842105254,483.4921810699587,478.6106995884774,463.5394736842109,506.99588477366257
283,1507979,Terra Santa,15,PA,476.667379679144,474.92178217821794,461.5183168316833,458.9294117647057,453.16831683168317
284,1508001,Tomé-Açu,15,PA,481.5292157867761,483.4453623188391,476.14231884057955,467.41558175294676,456.28985507246375
285,1508035,Tracuateua,15,PA,475.8361746361743,484.77814960629877,469.4986220472441,469.11600831600805,482.0472440944882
286,1508050,Trairão,15,PA,472.99540229885054,485.99999999999983,468.6571428571428,468.66551724137935,480.0
287,1508084,Tucumã,15,PA,497.061710037175,498.7147512864493,484.4015437392795,493.4669144981416,500.10291595197253
288,1508100,Tucuruí,15,PA,495.00651890482504,499.9438815467445,486.1233235438076,487.2835984354644,497.1169848262359
289,1508126,Ulianópolis,15,PA,479.28098591549303,486.2777777777779,482.01919191919217,479.755985915493,480.80808080808083
290,1508159,Uruará,15,PA,482.67301038062266,485.6037891268531,474.06046128500833,466.050692041522,455.5518945634267
291,1508209,Vigia,15,PA,483.30992248062057,483.6458849235255,479.3442097596505,471.30372093023243,485.4916241806264
292,1508308,Viseu,15,PA,482.3882640586795,479.5445977011495,468.18919540229854,460.16454767726185,459.81609195402297
293,1508357,Vitória do Xingu,15,PA,482.4496296296293,484.6875000000001,474.51722972972965,468.50518518518527,510.6081081081081
294,1508407,Xinguara,15,PA,487.9212534059949,490.03121289228125,478.60712468193395,474.7287920072658,489.31297709923666
295,1600055,Serra do Navio,16,AP,475.66999999999996,493.2219512195122,472.78780487804886,461.75750000000016,444.390243902439
296,1600105,Amapá,16,AP,466.50342465753425,460.75612903225834,450.43870967741924,442.3390410958904,433.2903225806452
297,1600154,Pedra Branca do Amapari,16,AP,461.1688888888889,471.2445161290322,463.04258064516114,441.6666666666666,432.7741935483871
298,1600204,Calçoene,16,AP,466.12898550724657,463.67808219178073,456.3089041095888,455.4876811594204,425.6164383561644
299,1600212,Cutias,16,AP,467.3969230769231,453.53382352941185,447.1,441.2953846153846,367.6470588235294
300,1600238,Ferreira Gomes,16,AP,463.19826086956505,473.5863247863248,463.5239316239317,446.68782608695665,434.35897435897436
301,1600253,Itaubal,16,AP,456.44179104477615,479.1720588235295,452.7808823529411,465.4537313432839,409.4117647058824
302,1600279,Laranjal do Jari,16,AP,480.3417228464425,485.1817864619673,477.50544312630944,466.1916853932585,465.06629448709003
303,1600303,Macapá,16,AP,492.23379071313053,500.051582403152,492.09738673670716,484.0710094008151,497.4961698402276
304,1600402,Mazagão,16,AP,467.8732710280369,465.2627622377625,458.14737762237786,456.81383177570086,432.27272727272725
305,1600501,Oiapoque,16,AP,467.51417322834607,470.45071942446054,464.4925659472423,452.90577427821523,422.5659472422062
306,1600535,Porto Grande,16,AP,474.08198757764,483.8225433526014,474.6878612716762,464.6759834368532,458.65125240847783
307,1600550,Pracuúba,16,AP,475.66129032258056,485.3709677419355,476.7935483870966,444.7064516129032,374.19354838709677
308,1600600,Santana,16,AP,483.61763064041025,493.37938129496285,485.4965611510808,476.28204372770836,492.45467625899283
309,1600709,Tartarugalzinho,16,AP,468.6994186046513,464.40523560209436,460.7764397905757,457.0395348837211,459.26701570680626
310,1600808,Vitória do Jari,16,AP,478.6159203980096,476.75115207373267,470.9778801843321,459.56368159204,465.80645161290323
311,1700251,Abreulândia,17,TO,489.9303030303031,480.0166666666667,481.20000000000005,475.3030303030303,516.6666666666666
312,1700301,Aguiarnópolis,17,TO,473.6245614035087,474.29256198347105,463.6966942148758,464.4245614035089,462.97520661157023
313,1700350,Aliança do Tocantins,17,TO,483.1728000000001,487.31068702290094,479.3274809160304,479.3240000000001,425.0381679389313
314,1700400,Almas,17,TO,468.43931034482756,468.5210526315788,457.8124999999999,456.8744827586206,453.2894736842105
315,1700707,Alvorada,17,TO,490.07769784172666,500.601935483871,481.3535483870967,493.23021582733844,491.0967741935484
316,1701002,Ananás,17,TO,480.18129496402884,479.8709790209787,473.06293706293707,479.6812949640288,471.1188811188811
317,1701051,Angico,17,TO,469.8775280898873,473.26236559139784,453.52043010752675,465.75168539325836,467.31182795698925
318,1701101,Aparecida do Rio Negro,17,TO,467.57297297297305,495.0185840707963,464.78761061946926,465.0873873873874,502.4778761061947
319,1701309,Aragominas,17,TO,471.1547770700635,471.88050314465426,462.4081761006288,450.8694267515922,447.67295597484275
320,1701903,Araguacema,17,TO,475.3476923076923,474.98676470588254,467.145588235294,481.7246153846155,457.6470588235294
321,1702000,Araguaçu,17,TO,479.16803278688553,477.48947368421045,466.6518796992481,473.505737704918,486.76691729323306
322,1702109,Araguaína,17,TO,501.321379781419,500.64967253114276,493.3948118659301,495.7757923497267,514.3315782714781
323,1702158,Araguanã,17,TO,475.8339285714289,471.56497175141266,466.17062146892647,450.6630952380952,430.05649717514126
324,1702208,Araguatins,17,TO,492.0270327349526,488.90100000000007,478.7248999999997,481.8233368532204,487.26
325,1702307,Arapoema,17,TO,490.3860465116279,477.29248120300764,468.7646616541353,471.135658914729,465.7142857142857
326,1702406,Arraias,17,TO,467.74745417515237,472.40844793713177,463.2068762278973,454.54541751527483,441.61100196463656
327,1702554,Augustinópolis,17,TO,493.9167938931295,496.95999999999975,489.0277108433728,494.67302798982183,516.6265060240963
328,1702703,Aurora do Tocantins,17,TO,481.0704761904762,475.86607142857144,469.2169642857144,463.27333333333337,448.2142857142857
329,1702901,Axixá do Tocantins,17,TO,466.52307692307716,468.66487804878074,463.5682926829267,460.14205128205117,472.4878048780488
330,1703008,Babaçulândia,17,TO,474.3407239819003,460.06784140969154,452.1735682819386,447.62443438914,466.3436123348018
331,1703057,Bandeirantes do Tocantins,17,TO,452.90263157894736,453.29249999999985,451.5174999999999,462.75263157894744,423.5
332,1703073,Barra do Ouro,17,TO,461.13188405797104,455.52874999999995,450.18999999999977,459.02318840579716,433.5
333,1703107,Barrolândia,17,TO,484.3419354838709,484.16328125,478.1828125,487.66854838709685,524.53125
334,1703206,Bernardo Sayão,17,TO,483.7593749999999,490.22535211267603,473.78169014084506,489.10625000000016,468.7323943661972
335,1703305,Bom Jesus do Tocantins,17,TO,472.6340659340661,473.07684210526327,459.9052631578948,469.88901098901084,461.05263157894734
336,1703602,Brasilândia do Tocantins,17,TO,462.63437500000003,480.2031250000001,460.7187499999999,466.8218750000001,436.25
337,1703701,Brejinho de Nazaré,17,TO,466.99086294416236,470.18333333333317,458.51809523809527,451.30456852791895,435.14285714285717
338,1703800,Buriti do Tocantins,17,TO,480.5408163265307,465.90569620253166,466.0398734177217,479.7061224489796,458.1012658227848
339,1703826,Cachoeirinha,17,TO,478.24000000000007,470.18571428571437,458.5833333333333,471.52749999999986,470.95238095238096
340,1703842,Campos Lindos,17,TO,466.19090909090914,481.0769230769231,470.7142857142859,471.284090909091,488.35164835164835
341,1703867,Cariri do Tocantins,17,TO,484.7469387755103,496.65789473684197,485.75087719298244,496.73877551020416,523.859649122807
342,1703883,Carmolândia,17,TO,481.2333333333333,480.7016129032259,487.19516129032274,470.6983333333334,498.06451612903226
343,1703891,Carrasco Bonito,17,TO,465.4966666666668,466.55156250000005,459.4218750000003,459.64500000000004,445.3125
344,1703909,Caseara,17,TO,498.3576923076923,490.97999999999996,478.2333333333334,510.4038461538461,484.0
345,1704105,Centenário,17,TO,469.9571428571429,453.4754716981131,440.7283018867925,464.1653061224489,394.33962264150944
346,1704600,Chapada de Areia,17,TO,480.53333333333336,472.80833333333334,469.95,474.53333333333336,420.0
347,1705102,Chapada da Natividade,17,TO,460.39285714285705,452.50384615384615,459.33365384615377,464.88061224489775,439.03846153846155
348,1705508,Colinas do Tocantins,17,TO,496.60113314447614,505.3726301735646,493.0572763684912,503.2835694050995,502.9906542056075
349,1705557,Combinado,17,TO,468.341095890411,463.8421052631581,465.1605263157894,459.29178082191794,443.1578947368421
350,1705607,Conceição do Tocantins,17,TO,470.9988505747127,476.46136363636356,471.16022727272724,480.1586206896552,479.3181818181818
351,1706001,Couto Magalhães,17,TO,481.8435294117647,481.51348314606736,475.861797752809,472.5682352941176,467.19101123595505
352,1706100,Cristalândia,17,TO,495.00814814814817,512.959712230216,498.08057553956877,499.3807407407408,502.58992805755395
353,1706258,Crixás do Tocantins,17,TO,487.03859649122785,483.6931034482757,468.055172413793,471.4175438596492,445.51724137931035
354,1706506,Darcinópolis,17,TO,473.0658227848103,482.1197674418605,469.36046511627904,476.4594936708862,484.6511627906977
355,1707009,Dianópolis,17,TO,487.0885892116176,495.81403508771984,489.77290448343035,490.59107883817387,490.0974658869396
356,1707108,Divinópolis do Tocantins,17,TO,482.9824742268039,484.78446601941755,480.3233009708736,474.72886597938174,454.1747572815534
357,1707207,Dois Irmãos do Tocantins,17,TO,487.2586956521741,487.1888888888889,463.84343434343435,474.8434782608698,465.85858585858585
358,1707306,Dueré,17,TO,479.0666666666668,461.1621621621622,467.1081081081081,478.35217391304354,387.8378378378378
359,1707405,Esperantina,17,TO,473.707194244604,476.2229729729727,469.0391891891895,469.02733812949646,473.9189189189189
360,1707553,Fátima,17,TO,481.81707317073176,471.0765624999998,469.78046874999984,474.7219512195122,466.40625
361,1707652,Figueirópolis,17,TO,494.22261904761893,482.8659090909089,480.36136363636376,487.3630952380951,496.8181818181818
362,1707702,Filadélfia,17,TO,479.4837037037037,470.2916083916083,464.4265734265733,460.2103703703703,437.34265734265733
363,1708205,Formoso do Araguaia,17,TO,499.12355555555536,491.5436559139787,482.38946236559156,484.98377777777756,501.03225806451616
364,1708254,Fortaleza do Tabocão,17,TO,477.3907563025211,457.905737704918,468.50245901639363,455.4907563025209,449.344262295082
365,1708304,Goianorte,17,TO,475.246835443038,454.46500000000015,456.6999999999998,437.5303797468355,514.0
366,1709005,Goiatins,17,TO,462.0699029126211,454.80077519379876,447.3930232558138,477.1796116504853,340.7751937984496
367,1709302,Guaraí,17,TO,487.4791375291375,487.169265033407,484.6601336302901,481.01491841491736,493.0734966592428
368,1709500,Gurupi,17,TO,514.7933402705514,519.0701529353724,507.3440552540696,524.5120187304899,536.9906265416872
